Unnamed: 0.1,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track_title,album_title,album_artist,track_number,total_tracks,order,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end,kmeans1,kmeans2,kmeans3
3170,0,0.283,0.679,7,-7.39,1,0.0448,0.171,0.0261,0.38,0.259,104.246,7mYkcEIgMADde99GMQm8bp,206121,4,I Think We Need To Sleep,Honey Moon Drips,The Chain Gang Of 1974,8,13,0.615384615,0.1914075782697701,0.2813690876618988,1.0,-9.0459,-0.39,0,0,0
3171,0,0.522,0.682,5,-7.015,0,0.0299,0.0025,0.0,0.0887,0.12,107.028,0D5ByWNG7vmjUc8kq40Kp3,214314,4,Philosophy Of Love,Honey Moon Drips,The Chain Gang Of 1974,9,13,0.692307692,0.2717860932124978,0.732352691897724,0.6328720483023262,-46.09963636363637,-55.684,0,0,0
3172,0,0.62,0.643,6,-6.464,1,0.0379,0.0425,0.0,0.108,0.404,101.95,6pjcOH6rW13cG3r1odmwNo,211862,4,Bends,Honey Moon Drips,The Chain Gang Of 1974,10,13,0.769230769,0.2689813237765671,0.2705699567105709,1.0,-18.97354545454545,-6.551,0,0,0
3173,0,0.521,0.603,7,-7.267,0,0.0383,0.0251,2.08e-06,0.134,0.0781,110.032,143odWYZU9IHceUmGRpzTh,215052,4,Champagne Saturday,Honey Moon Drips,The Chain Gang Of 1974,11,13,0.846153846,0.2363803318273177,0.2366036084629553,0.440708676042324,-6.332615384615385,-13.611,0,0,0
3174,0,0.408,0.58,7,-8.423,1,0.0681,0.583,1.33e-06,0.169,0.168,76.738,0NH4O0sIqRVRiVbROJEtf0,215118,4,"4AM, Still Lonely",Honey Moon Drips,The Chain Gang Of 1974,12,13,0.923076923,0.2868435760599707,0.483990551262992,1.0000000000000002,-29.00775,-6.038,0,0,0
3175,0,0.561,0.88,4,-5.568,0,0.0332,0.0044,0.491,0.137,0.301,116.028,1NjTuHVTNLs1yV437upv7r,302756,4,Such A Shame,Honey Moon Drips,The Chain Gang Of 1974,13,13,1.0,0.2466161315863911,0.2524785535181719,1.0,-19.3007,-8.278,1,2,1
3176,0,0.557,0.825,2,-6.308,1,0.0303,0.000918,0.000569,0.133,0.119,110.036,0VJ8etkq02JYg5dWRpDvxf,259773,4,Slow,FELT,The Chain Gang Of 1974,1,9,0.111111111,0.335384781430282,0.3585252157099066,0.4500448188262838,-26.5026,-49.867,0,0,0
3177,0,0.543,0.833,2,-4.496,1,0.0289,0.000564,2.93e-05,0.274,0.303,92.002,1jlYZtPqHOb8zueJ6X9QEO,235573,4,Wallflowers,FELT,The Chain Gang Of 1974,2,9,0.222222222,0.2538153794229032,0.6582727115078684,0.7504281650081219,-15.203125,-17.747,0,0,0
3178,0,0.554,0.734,6,-5.361,1,0.0303,0.0221,0.000688,0.104,0.215,100.034,2iTivd5kOjjpFSY05jFSp9,277040,4,I Still Wonder,FELT,The Chain Gang Of 1974,3,9,0.333333333,0.1637472510968043,0.5362198688715796,0.4143942531359765,-24.625222222222224,-57.894,0,0,0
3179,0,0.419,0.561,11,-7.928,1,0.0303,0.0196,0.00179,0.0975,0.101,144.962,4wjw3p0bL7JaZcCGhU2DAN,306013,4,Forget,FELT,The Chain Gang Of 1974,4,9,0.444444444,0.4011122775064386,0.6819700719421425,0.6710654250592596,-43.50172727272727,-35.96,0,0,0
3180,0,0.527,0.821,5,-4.404,1,0.0343,0.00336,0.00261,0.0798,0.286,104.974,3iVHJHDsVURNrZXTAT2imz,201693,4,Looking For Love,FELT,The Chain Gang Of 1974,5,9,0.555555556,0.2768548737679116,0.3579931266984684,0.3725329004379369,-19.493,-49.631,0,0,0
3181,0,0.386,0.488,6,-9.362,1,0.0286,0.00149,0.28,0.107,0.0389,151.118,1JZNpzRXr7oVMqFlsDsJIo,207720,4,It Needs You,FELT,The Chain Gang Of 1974,6,9,0.666666667,0.2538985374708766,0.458989711869405,1.0,-51.821666666666665,-14.405,0,0,0
3182,0,0.572,0.875,11,-5.922,1,0.0347,0.000515,0.00239,0.064,0.592,126.999,3MEI5x3Hdoh1ZOhWiJu46c,217027,4,Bliss,FELT,The Chain Gang Of 1974,7,9,0.777777778,0.2126149368735817,0.3925852722521654,1.0,-15.574214285714286,-5.174,0,0,0
3183,0,0.41,0.911,0,-4.607,1,0.0871,0.00215,0.0,0.214,0.266,174.959,10MMxn5XqGyVarmwr1MEzf,229280,4,Human,FELT,The Chain Gang Of 1974,8,9,0.888888889,0.2020266664977071,0.5668395585399134,0.9999999999999998,-23.9995,-5.731,0,0,0
3184,0,0.379,0.765,0,-6.313,1,0.0385,0.0051,1.08e-06,0.104,0.224,170.184,3HA1WOSMCRfqhNWEXKMDGc,236227,4,Temptation,FELT,The Chain Gang Of 1974,9,9,1.0,0.1648147204149789,0.1839701076969685,1.0,-28.26183333333333,-2.604,0,0,0
3185,0,0.55,0.594,4,-6.116,1,0.0313,0.00369,0.453,0.352,0.778,96.979,3hxlkqoAvP572Eo51kf5M4,171413,4,Ordinary Fools,Daydream Forever,The Chain Gang Of 1974,1,13,0.076923077,0.2935341795216999,0.3414345128129441,0.933128749542727,-18.51833333333333,-17.671,1,2,1
3186,0,0.514,0.899,3,-6.998,1,0.111,0.00296,0.882,0.361,0.198,126.056,41ImOHRcpglmaAqaSbX1I5,180147,4,You,Daydream Forever,The Chain Gang Of 1974,2,13,0.153846154,0.2716281205677081,0.4571488696599684,0.5490782095996761,-48.70266666666666,-49.944,1,2,1
3187,0,0.492,0.802,11,-6.03,0,0.0356,0.000453,0.00053,0.113,0.265,105.948,7rVVBxV1Shckul3R8alUqw,217653,4,Sleepwalking,Daydream Forever,The Chain Gang Of 1974,3,13,0.230769231,0.4092333508989793,0.4130008700943237,0.6229352089303617,-47.76444444444444,-57.893,0,0,0
3188,0,0.478,0.794,1,-6.191,1,0.0394,0.000194,0.731,0.213,0.175,110.007,0tnQD8JiMnKTS9m17r8zoQ,261240,4,Lola Suzanne,Daydream Forever,The Chain Gang Of 1974,4,13,0.307692308,0.1349467368392076,0.6927827786431462,0.4558477816419117,-34.093545454545456,-29.299,1,2,1
3189,0,0.475,0.916,6,-6.406,0,0.068,0.000814,0.897,0.124,0.619,155.007,7rZtlqFnct512PSecidpS0,182107,4,Miko,Daydream Forever,The Chain Gang Of 1974,5,13,0.384615385,0.2513937124868168,0.3723154412099552,0.9201627496570908,-16.658125000000002,-33.782,1,2,1
3190,0,0.58,0.791,8,-6.899,1,0.0379,0.000612,0.0669,0.234,0.16,126.004,11ixVcTkcHIRnfUA05GRCX,239307,4,Godless Girl,Daydream Forever,The Chain Gang Of 1974,6,13,0.461538462,0.1856563861575788,0.3783769105239643,0.8291104448574728,-16.335200000000004,-42.762,0,0,0
3191,0,0.617,0.648,2,-6.42,1,0.0295,0.000287,9.56e-06,0.09,0.153,112.982,3XPQLdOkxLL5eKjGjyGZzL,256720,4,Witch,Daydream Forever,The Chain Gang Of 1974,7,13,0.538461538,0.2634031899706936,0.5557581813539092,0.6426984240177829,-31.007636363636365,-53.099,0,0,0
3192,0,0.459,0.766,9,-9.9,1,0.075,5.5e-05,0.13,0.105,0.0851,118.198,2iEIKnpgY6uikbQ9Wz8rCj,69720,4,Moksha,Daydream Forever,The Chain Gang Of 1974,8,13,0.615384615,0.1938209598765581,0.1950484261843963,0.9445318361286006,-9.972142857142858,-3.126,0,0,0
3193,0,0.412,0.698,2,-9.515,0,0.0951,0.0023,0.0777,0.0922,0.524,106.499,6zjYmwTqfTjlR9ViVV9vi8,238733,4,Mouth,Daydream Forever,The Chain Gang Of 1974,9,13,0.692307692,0.265227820074532,0.536641536472881,0.6344619070968285,-35.006,-32.846,0,0,0
3194,0,0.557,0.706,6,-8.56,1,0.0566,0.00064,0.0797,0.154,0.204,124.001,6frUU79uZOdnKk2157OufP,222880,4,Death Metal Punk,Daydream Forever,The Chain Gang Of 1974,10,13,0.769230769,0.2299973072361185,0.4459605075682794,0.5465599266353924,-23.125,-58.132,0,0,0
3195,0,0.424,0.702,7,-9.395,1,0.0639,0.000695,0.0798,0.21,0.101,120.972,4N8atNEOd7jpagcPFoua4J,282773,4,Plum,Daydream Forever,The Chain Gang Of 1974,11,13,0.846153846,0.1899064570894655,0.3328388821282798,1.0,-40.538272727272734,-10.476,0,0,0
3196,0,0.582,0.703,11,-6.978,0,0.0301,0.000243,0.0104,0.0763,0.107,105.998,0S04rgCRDIMFJVV7SsdnTE,189076,4,Sleepwalking - Dawn Golden Remix,Daydream Forever,The Chain Gang Of 1974,12,13,0.923076923,0.2494464051720798,0.3860417170371312,0.9999999999999998,-33.023,-12.111,0,0,0
3197,0,0.619,0.859,6,-6.251,0,0.0428,0.054,0.699,0.0704,0.57,154.968,5CNX0PkB5ZNUGW5hIz5mRe,216199,4,Miko - Blood Diamond Remix,Daydream Forever,The Chain Gang Of 1974,13,13,1.0,0.27125832164516,0.821985807559648,0.9433209757116744,-32.966375,-15.586,1,2,1
3198,0,0.788,0.769,1,-7.184,1,0.235,0.059,0.0362,0.0919,0.921,115.002,5YbtBRWcDyL9XkypCZS0w9,244528,4,Stop,Wayward Fire,The Chain Gang Of 1974,1,14,0.071428571,0.2296038523202969,0.4764394902371601,0.4748464105709301,-28.1785,-31.701,0,0,0
3199,0,0.739,0.746,4,-6.324,0,0.2,0.00273,0.00426,0.0881,0.693,117.002,1nprN6Bjwa3blxKxtYpolS,349877,4,Devil Is a Lady,Wayward Fire,The Chain Gang Of 1974,2,14,0.142857143,0.2467491628318274,0.5485437587056997,0.9093048675296104,-32.78410000000001,-34.511,0,0,0
3200,0,0.554,0.765,10,-6.136,1,0.0392,0.000117,0.0871,0.19,0.35,124.012,2LnrajrTTxWdUgLBdaGTpL,489197,4,Hold On,Wayward Fire,The Chain Gang Of 1974,3,14,0.214285714,0.2770088811986023,0.3239164360445219,0.9951120958336666,-39.45655555555555,-24.882,0,0,0
3201,0,0.562,0.817,7,-6.991,1,0.0303,0.00103,0.0234,0.117,0.482,110.997,20b6L6qSfzaVJQxihA2JD3,291989,4,Heartbreakin' Scream,Wayward Fire,The Chain Gang Of 1974,4,14,0.285714286,0.3029845372882241,0.309976633437051,1.0,-13.4204,-10.245,0,0,0
3202,0,0.474,0.81,7,-4.328,1,0.0288,0.000486,8.16e-06,0.101,0.22,129.161,4gvEpbIXWVuzDpbLIyHPAN,315326,4,Taste of Heaven,Wayward Fire,The Chain Gang Of 1974,5,14,0.357142857,0.3472610543584271,0.4225197105978666,0.6002283728028072,-43.1101,-27.357,0,0,0
3203,0,0.665,0.654,4,-8.372,1,0.0277,0.000371,0.00268,0.116,0.811,114.991,5gLJB7HCxlrklBHQxGjogY,317601,4,Matter of Time,Wayward Fire,The Chain Gang Of 1974,6,14,0.428571429,0.174733965825737,0.1419565118512915,1.0,-22.0215,-4.933,0,0,0
3204,0,0.461,0.827,0,-5.181,1,0.0427,0.0432,0.00154,0.284,0.344,127.966,2tgHVhwomkmQCfPkPGezNL,268862,4,Undercover,Wayward Fire,The Chain Gang Of 1974,7,14,0.5,0.1907323835354321,0.4174396261580772,0.3034725800510016,-13.27822222222222,-11.157,0,0,0
3205,0,0.533,0.686,4,-6.515,0,0.0279,0.000503,0.103,0.121,0.393,110.053,1mGpMTh0KQAxjGlrYA1lOp,341309,4,Teenagers,Wayward Fire,The Chain Gang Of 1974,8,14,0.571428571,0.2497409873247158,0.2837906301827264,0.5575871596508429,-14.04375,-10.88,0,0,0
3206,0,0.552,0.826,8,-7.026,1,0.0405,0.0387,3.52e-06,0.351,0.362,101.992,7JBe2XmtH7WJg5VQx8oqwi,306595,4,Ethical Drugs,Wayward Fire,The Chain Gang Of 1974,9,14,0.642857143,0.2008948303641511,0.2716072401038878,0.4277701998193857,-8.747833333333334,-57.774,0,0,0
3207,0,0.546,0.846,4,-5.734,0,0.0322,0.000163,0.0012,0.138,0.49,117.999,0BbD42MIJ7dcld1WVNoeff,298282,4,Tell Me,Wayward Fire,The Chain Gang Of 1974,10,14,0.714285714,0.1489426963271016,0.3063243059922087,1.0,-16.728666666666665,-18.229,0,0,0
3208,0,0.465,0.537,5,-7.595,1,0.0299,0.0118,0.011,0.101,0.116,80.991,1Kss8aPUgYYKVubwqgmRwq,369869,4,Don't Walk Away,Wayward Fire,The Chain Gang Of 1974,11,14,0.785714286,0.300200300194758,0.3232786503520538,0.3467885849537392,-16.236400000000003,-9.306,0,0,0
3209,0,0.5,0.985,7,-4.734,1,0.11,5.02e-06,0.00813,0.233,0.411,153.013,7CCfHMqaTTmsJz3qAaOA0j,216501,4,Make My Body,Wayward Fire,The Chain Gang Of 1974,12,14,0.857142857,0.2820370352865656,0.6716044002381081,0.6422213088165235,-25.0403,-14.312,0,0,0
3210,0,0.627,0.773,10,-5.024,1,0.07,0.00339,0.00253,0.0576,0.775,127.979,51OxJ9bJV99okyBrKSJDRk,303762,4,Hold On (Skeet and Seaton Remix),Wayward Fire,The Chain Gang Of 1974,13,14,0.928571429,0.2627752226965559,0.404753056698177,0.8115217902624916,-25.2528,-11.17,0,0,0
3211,0,0.561,0.853,10,-4.784,1,0.0425,0.000139,0.0139,0.24,0.546,123.99,2BW4oJMMZJs3wwmLlaIThw,242903,4,Hold On (Radio Edit),Wayward Fire,The Chain Gang Of 1974,14,14,1.0,0.2369459829929296,0.2009266857353401,0.9599361461563096,-8.456714285714286,-1.643,0,0,0
3212,0,0.796,0.793,1,-6.429,1,0.224,0.0471,0.0577,0.101,0.891,115.008,1U74YlMryQf94NXYdoEyIi,244245,4,Stop (White Guts Version),White Guts,The Chain Gang Of 1974,1,10,0.1,0.2213922885030018,0.4091341415608097,0.3193219543394539,-12.84125,-46.309,0,0,0
3213,0,0.746,0.752,4,-5.659,0,0.194,0.00259,0.00777,0.101,0.699,116.983,6eV6w27nCAQ7v8h5kyQRex,348056,4,Devil Is a Lady (White Guts Version),White Guts,The Chain Gang Of 1974,2,10,0.2,0.2435708600468963,0.2729784075934364,0.9673707477310978,-8.234300000000001,-8.002,0,0,0
3214,0,0.444,0.942,7,-4.739,1,0.671,0.00558,0.0,0.82,0.53,196.04,5YnqRWHsEp1sTljAwNbG2y,178808,4,F'n Head,White Guts,The Chain Gang Of 1974,3,10,0.3,0.2544530538768276,0.5672414970494366,0.9552933804495564,-12.376,-5.713,2,1,2
3215,0,0.698,0.751,10,-5.86,1,0.053,5.01e-05,0.0201,0.418,0.645,124.005,2jPpLTxia0POFDMfyo8O08,486060,4,Hold On (White Guts Version),White Guts,The Chain Gang Of 1974,4,10,0.4,0.1949926669356758,0.4352364669032633,1.0,-54.95433333333333,-6.206,0,0,0
3216,0,0.538,0.947,1,-2.956,0,0.146,3.91e-05,0.0358,0.288,0.15,148.042,33pCX8tYFlXwRB50QoiInA,291945,4,Dancekisslovemove,White Guts,The Chain Gang Of 1974,5,10,0.5,0.2887146899890798,0.4648348451996199,1.0,-14.965727272727271,-6.276,0,0,0
3217,0,0.669,0.751,7,-7.66,1,0.0348,0.00431,0.153,0.154,0.576,120.973,3Vuy8ZUFKpnLjGuO09KKYs,260075,4,Visually Appealing,White Guts,The Chain Gang Of 1974,6,10,0.6,0.1272015087961809,0.3187457758945052,1.0,-34.2282,-5.861,0,0,0
3218,0,0.644,0.584,4,-7.399,1,0.0306,0.00542,0.0141,0.252,0.709,115.005,3wHYOG7jgI7nNv4BDIljna,316056,4,Matter of Time (White Guts Version),White Guts,The Chain Gang Of 1974,7,10,0.7,0.3253006161646167,0.6500582947173665,0.6597179494631328,-45.68966666666667,-49.353,0,0,0
3219,0,0.502,0.985,7,-4.691,1,0.109,7.23e-06,0.00858,0.232,0.413,153.023,6hYL9dXvhMp0lmfGc95KtU,216555,4,Make My Body,White Guts,The Chain Gang Of 1974,8,10,0.8,0.1407910574462311,0.3615337745797141,0.9552548400657866,-21.2964,-4.93,0,0,0
3220,0,0.579,0.877,6,-4.734,0,0.0378,0.00175,0.00127,0.213,0.556,114.005,4YXfcaTUxTZzFInnDnnRLf,299024,4,Funk Giants,White Guts,The Chain Gang Of 1974,9,10,0.9,0.2381997957254332,0.4610421863257211,0.5460641078247912,-21.32,-55.842,0,0,0
3221,0,0.46,0.537,5,-7.177,1,0.0296,0.00856,0.00847,0.107,0.115,80.986,1MtSIg9Zy8OtYMuLCdPDrN,368065,4,Don't Walk Away (White Guts Version),White Guts,The Chain Gang Of 1974,10,10,1.0,0.3230906595194799,0.3273626437561567,0.5683993436543447,-19.2391,-42.983,0,0,0
3222,0,0.524,0.113,3,-14.419,1,0.0571,0.967,0.000161,0.266,0.4,101.22,7DWBzDp30bDOEoeHAvT43D,136219,3,Baby,22 Break,Oh Wonder,1,11,0.090909091,0.2530783446606724,0.4463471883473776,1.0000000000000002,-48.087375,-14.423,0,0,0
3223,0,0.566,0.526,8,-8.978,1,0.0344,0.162,0.458,0.107,0.338,102.022,5VHhr1pQdbVpeb17RGBuDH,183058,4,Down,22 Break,Oh Wonder,2,11,0.181818182,0.3567743190481923,0.2182926535451017,0.5102356361247533,-5.566166666666668,-4.93,1,2,1
3224,0,0.29,0.823,2,-7.617,1,0.159,0.497,0.0605,0.0922,0.4,99.716,5IdfRltYRRWsTE75swRGUi,202085,4,22 Break,22 Break,Oh Wonder,3,11,0.272727273,0.2799512614153373,0.2584554721317457,0.5912105751671681,-3.405625,-40.097,0,0,0
3225,0,0.361,0.133,8,-14.3,1,0.0443,0.964,0.000496,0.108,0.281,90.357,6uYReR6tgFwIqRWS63DwDX,211139,5,Free,22 Break,Oh Wonder,4,11,0.363636364,0.3493063622324815,0.3917759240978649,0.4806714693560427,-30.076181818181816,-53.105,0,0,0
3226,0,0.387,0.584,9,-7.873,1,0.039,0.862,0.321,0.106,0.221,147.401,1bsgg8gOtQ5iOG8ywBdhea,261779,4,Don't Let The Neighbourhood Hear,22 Break,Oh Wonder,5,11,0.454545455,0.170102272614028,0.3625740232626271,1.0000000000000002,-18.699555555555555,-3.27,0,0,0
3227,0,0.648,0.279,6,-11.961,0,0.04,0.8,0.493,0.236,0.357,83.158,1aQxmFOiIQKIpZwt0XsR24,103793,4,Dinner,22 Break,Oh Wonder,6,11,0.545454545,0.2114932695267467,0.4073572608283255,0.512720687937345,-15.300999999999998,-41.293,1,2,1
3228,0,0.653,0.687,0,-8.657,1,0.0512,0.407,0.088,0.125,0.489,148.036,5Q9xPyrSsYawy5M6LjQO6o,208876,4,Rollercoaster Baby,22 Break,Oh Wonder,7,11,0.636363636,0.3802602757862045,0.3405456536651845,1.0000000000000002,-13.437333333333337,-12.824,0,0,0
3229,0,0.326,0.716,2,-8.233,1,0.0638,0.635,0.0233,0.128,0.396,166.31,6qWxA4vpPn1A9JCxAO5Cem,152331,3,Love Me Now,22 Break,Oh Wonder,8,11,0.727272727,0.2666470024471185,0.7083493423525029,0.4859639486376599,-36.219,-49.048,0,0,0
3230,0,0.639,0.64,0,-10.625,1,0.0579,0.528,0.0516,0.164,0.484,125.722,5vlEAcEOHUp0zhhQH9GNFW,207301,4,You > Me,22 Break,Oh Wonder,9,11,0.818181818,0.2339200016585822,0.3285798806717562,0.8661631909238487,-18.352,-33.89,0,0,0
3231,0,0.408,0.346,1,-10.671,1,0.0382,0.858,0.000112,0.114,0.44,145.301,6ZF0AKkP5AuoXncy6HJLb4,191304,3,Kicking The Doors Down,22 Break,Oh Wonder,10,11,0.909090909,0.3289021976701619,0.5876303303126419,0.6400754745455197,-46.360166666666665,-31.74,0,0,0
3232,0,0.259,0.671,2,-9.259,1,0.0951,0.548,0.0227,0.11,0.354,179.583,7F7oLMhXmjq8KinlsaFcF3,208756,3,Twenty Fourteen,22 Break,Oh Wonder,11,11,1.0,0.3923176633516689,0.7368297748289039,0.6512490549527947,-32.498625000000004,-37.921,0,0,0
3233,0,0.524,0.113,3,-14.419,1,0.0571,0.967,0.000161,0.266,0.4,101.22,7pnsUE3nbCmqdIQ6zemZPB,136219,3,Baby,22 Break,Oh Wonder,1,11,0.090909091,0.2978097375901438,0.5747217478479832,0.8902677171647788,-25.76033333333333,-22.128,0,0,0
3234,0,0.566,0.526,8,-8.978,1,0.0344,0.162,0.458,0.107,0.338,102.022,06iOabj1jleUkreYm1B2xe,183058,4,Down,22 Break,Oh Wonder,2,11,0.181818182,0.3133666948325775,0.7069668368894833,0.5789644139469065,-15.533555555555555,-42.512,1,2,1
3235,0,0.523,0.811,2,-7.125,1,0.0747,0.502,0.146,0.0873,0.476,105.987,7GhMJTCqZAzCX5K8gjff4F,202085,4,22 Break,22 Break,Oh Wonder,3,11,0.272727273,0.272739679404112,0.414621964581947,0.9399296699719458,-29.146799999999995,-24.731,0,0,0
3236,0,0.361,0.133,8,-14.3,1,0.0443,0.964,0.000496,0.108,0.281,90.357,719FuNFJLAmPWX4zs8PR9O,211139,5,Free,22 Break,Oh Wonder,4,11,0.363636364,0.3455364579505137,0.5656602584279443,0.9700377741417524,-18.838400000000004,-25.069,0,0,0
3237,0,0.424,0.572,9,-7.972,1,0.0357,0.863,0.361,0.104,0.212,147.544,3UA1FI1J3Mj1WZkpwYUjHr,261779,4,Don't Let The Neighbourhood Hear,22 Break,Oh Wonder,5,11,0.454545455,0.2885535641141858,0.5315841462357053,0.2819130829940463,-28.6717,-52.632,0,0,0
3238,0,0.604,0.279,6,-12.537,0,0.0389,0.835,0.754,0.253,0.322,82.855,6jkmb31jtFFFX8I3JbOI76,103793,4,Dinner,22 Break,Oh Wonder,6,11,0.545454545,0.4065282140372692,0.5894561639828457,0.7513877274850296,-39.599545454545456,-35.05,1,2,1
3239,0,0.653,0.687,0,-8.657,1,0.0512,0.407,0.088,0.125,0.489,148.036,5EBx6sCm2HJLAtrAP4bvSa,208876,4,Rollercoaster Baby,22 Break,Oh Wonder,7,11,0.636363636,0.2599422574477618,0.8323603303046336,0.3662323943967592,-40.340222222222216,-43.73,0,0,0
3240,0,0.326,0.716,2,-8.233,1,0.0638,0.635,0.0233,0.128,0.396,166.31,60vnklxN1K2cNkupWCXs32,152331,3,Love Me Now,22 Break,Oh Wonder,8,11,0.727272727,0.2278381338920508,0.4459741525904229,0.9827814467119124,-17.413909090909097,-9.546,0,0,0
3241,0,0.647,0.662,0,-10.462,1,0.0619,0.699,0.239,0.211,0.444,125.796,6IGfyorN0RyeEUr3xruaiU,204610,4,You > Me,22 Break,Oh Wonder,9,11,0.818181818,0.2580246754920715,0.5354629627867992,0.6885991939880576,-29.96022222222222,-32.056,0,0,0
3242,0,0.392,0.354,1,-10.769,1,0.0384,0.843,0.000177,0.115,0.473,145.14,74t3bHZ9j39j6k1jJ7GQFH,191304,3,Kicking The Doors Down,22 Break,Oh Wonder,10,11,0.909090909,0.2525679398073535,0.2556356136501221,0.4013736606462891,-23.4011,-48.079,0,0,0
3243,0,0.259,0.671,2,-9.259,1,0.0951,0.548,0.0227,0.11,0.354,179.583,76mg9Bwkfo9yEvK79pU52X,208756,3,Twenty Fourteen,22 Break,Oh Wonder,11,11,1.0,0.2809543367314006,0.5619537980236143,0.7988119630628808,-17.93135714285714,-38.755,0,0,0
3244,0,0.605,0.48,6,-9.199,0,0.0634,0.688,0.000733,0.162,0.332,135.927,3mzxqrBpf8cp66TfMdE9cw,160028,4,Dust,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,1,16,0.0625,0.2752237374098605,0.3198041112052551,0.669241865027551,-15.7113,-10.161,0,0,0
3245,0,0.698,0.516,6,-8.472,1,0.0331,0.454,0.0,0.0922,0.516,101.979,1fhn9HRGzQD1YDASdj9vQ7,172907,4,Happy,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,2,16,0.125,0.1896024192801892,0.2074276909679489,0.3192572705029745,-12.888125,-44.169,0,0,0
3246,0,0.568,0.364,2,-11.099,1,0.0521,0.75,0.00578,0.145,0.511,114.181,5j0OQU0YfNBVOxA1vCqLZp,198343,4,Better Now,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,3,16,0.1875,0.2748715146258356,0.3969874815216641,0.709021406738521,-26.2715,-25.796,0,0,0
3247,0,0.288,0.593,8,-9.136,1,0.0974,0.198,0.0292,0.125,0.382,182.377,12x8dNNjYiOEmsz9sOwpiL,191000,3,Hallelujah,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,4,16,0.25,0.1947539197785103,0.5018308849773024,0.7745714177787641,-13.74788888888889,-33.782,0,0,0
3248,0,0.414,0.208,0,-13.577,1,0.0467,0.851,1.49e-05,0.118,0.327,127.45,4QyZIfWEPguemQ0tHyteyn,177312,4,In And Out Of Love,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,5,16,0.3125,0.2639569066156556,0.5892762874646907,0.6399998968327478,-51.96714285714286,-0.475,0,0,0
3249,0,0.581,0.351,6,-12.2,1,0.104,0.867,0.00162,0.375,0.524,93.988,1rmalza74Uu6v2dcK827He,205421,4,How It Goes,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,6,16,0.375,0.3069527733536756,0.1938719808780262,0.380917061084406,-35.85075,-53.696,0,0,0
3250,0,0.669,0.556,0,-11.554,1,0.0749,0.662,5.35e-05,0.34,0.582,97.765,73w77Wl9wgFCC3JqtTQr11,188551,4,Drunk On You,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,7,16,0.4375,0.3915980995443595,0.7413974385414532,0.3503544695261522,-37.6924,-48.853,0,0,0
3251,0,0.657,0.391,7,-11.075,1,0.0988,0.756,0.000439,0.178,0.267,115.923,6C607zoRaw3DfrIXvbEhEM,195723,4,Nothing But You,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,8,16,0.5,0.1907564894424714,0.2043057067750175,0.273850612392701,-44.34066666666666,-51.047,0,0,0
3252,0,0.471,0.496,1,-9.947,1,0.225,0.667,6.67e-05,0.112,0.602,93.999,2pAiDbCNfVkCPHIk8nKGOQ,179081,4,I Wish I Never Met You,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,9,16,0.5625,0.2357761526865981,0.5091362496632632,0.6504475143743547,-34.07977777777778,-26.162,0,0,0
3253,0,0.502,0.242,7,-16.392,1,0.0403,0.903,0.000277,0.222,0.398,114.124,29eAvvUJduauHrmYzWALWN,174681,4,Nebraska,No One Else Can Wear Your Crown (Deluxe),Oh Wonder,10,16,0.625,0.3042593407131425,0.4785016910920904,0.9873434150933024,-19.596125,-5.201,0,0,0
3254,0,0.564,0.13,3,-14.769,1,0.0683,0.957,3.91e-05,0.111,0.187,79.654,1zGN6NGJrVkXdfjax5YBiu,226729,3,Hallelujah (Acoustic),No One Else Can Wear Your Crown (Deluxe),Oh Wonder,1,16,0.0625,0.227657735211532,0.255172041237792,0.4041656855370615,-21.266222222222225,-52.716,0,0,0
3255,0,0.645,0.151,2,-13.382,1,0.0665,0.967,3.65e-05,0.108,0.195,112.43,5fASjmy90ppTUrNlo7GuBs,192605,4,Better Now (Acoustic),No One Else Can Wear Your Crown (Deluxe),Oh Wonder,2,16,0.125,0.3230724853375336,0.492210102561573,1.0,-23.464583333333334,-2.021,0,0,0
3256,0,0.66,0.396,6,-10.719,1,0.0344,0.674,0.0,0.158,0.529,97.052,7ryaD28WM3ZbMHkywCrQ64,211450,4,Happy (Acoustic),No One Else Can Wear Your Crown (Deluxe),Oh Wonder,3,16,0.1875,0.3869020613368474,0.7350754832153563,0.5285858112105759,-14.767083333333332,-57.645,0,0,0
3257,0,0.549,0.377,0,-11.908,1,0.0369,0.715,5.06e-06,0.14,0.5,88.13,6H2T5u6rmu1I2GlRBd95ed,197489,4,Drunk On You (Acoustic),No One Else Can Wear Your Crown (Deluxe),Oh Wonder,4,16,0.25,0.251605639388169,0.2771728530231945,1.0,-19.25955555555556,-17.267,0,0,0
