,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,track_title,pitches,timbre
0,244.518,0.27234,0.661,-13.1,0.01161,-5.806,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.964, 1.0, 0.414, 0.295, 0.287, 0.588, 0.193, 0.174, 0.845, 0.986, 0.159, 0.55]","[50.091, 18.55, -21.835, 20.591, 26.481, -57.152, -34.344, 25.321, -10.846, -18.67, -16.331, -11.65]"
0,244.79034,0.27365,0.887,-17.734,0.02989,-6.631,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.491, 0.14, 0.254, 0.136, 0.18, 0.534, 0.318, 1.0, 0.325, 0.524, 0.165, 0.173]","[50.817, 6.453, 79.703, 28.978, 65.208, -36.472, -18.439, 22.514, -46.323, -20.65, 4.097, -1.756]"
0,245.064,0.13878,0.42,-13.672,0.01272,-7.625,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.959, 1.0, 0.342, 0.338, 0.566, 0.623, 0.705, 0.701, 0.795, 0.809, 0.816, 0.016]","[50.384, 33.841, -16.267, -41.356, -7.292, -59.542, -3.826, 6.1, -15.911, 5.815, -6.034, -34.139]"
0,245.20277,0.4063,0.309,-11.066,0.01243,-6.261,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.254, 0.132, 0.115, 0.156, 1.0, 0.633, 0.199, 0.327, 0.131, 0.224, 0.066, 0.112]","[49.729, 32.207, 32.945, 31.215, 50.305, -54.071, -58.053, 27.018, -29.02, -18.101, 3.21, 0.198]"
0,245.60907,0.4068,0.864,-15.915,0.00932,-5.307,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.452, 0.207, 0.33, 0.571, 0.702, 1.0, 0.386, 0.256, 0.224, 0.243, 0.265, 0.334]","[50.373, -28.987, 18.353, 36.122, 26.825, -69.111, 18.131, 11.383, -11.395, 9.054, -19.627, -19.508]"
0,246.01587,0.12676,0.499,-15.871,0.01385,-8.899,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.27, 0.294, 0.964, 0.436, 1.0, 0.732, 0.122, 0.07, 0.078, 0.208, 0.098, 0.57]","[48.012, -19.656, 53.131, -2.738, 49.84, -62.916, -26.645, 64.873, -18.337, -1.485, 20.265, 10.739]"
0,246.14262,0.28526,0.467,-13.503,0.02281,-6.808,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.667, 0.769, 1.0, 0.485, 0.281, 0.516, 0.162, 0.08, 0.051, 0.105, 0.054, 0.391]","[48.849, -8.151, -23.534, -0.737, 7.544, -53.307, -12.739, 14.463, -29.572, 28.55, 9.003, -8.772]"
0,246.42789,0.26127,0.643,-14.72,0.01776,-6.174,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.838, 0.109, 0.046, 0.059, 0.196, 0.231, 0.075, 0.173, 0.448, 1.0, 0.076, 0.065]","[49.827, 17.492, 40.368, 24.271, 61.732, -56.798, -17.284, -18.318, -45.708, -17.332, 10.683, 7.024]"
0,246.68916,0.22562,0.481,-16.919,0.02066,-6.977,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.991, 1.0, 0.493, 0.372, 0.348, 0.458, 0.21, 0.119, 0.212, 0.646, 0.08, 0.594]","[47.928, -52.354, 24.383, 13.376, 2.386, -40.386, -16.396, 13.409, -26.1, 17.582, 32.872, -5.88]"
0,246.91478,0.19714,0.641,-16.751,0.07181,-8.478,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.316, 0.282, 0.197, 0.146, 0.272, 0.4, 0.169, 0.167, 0.857, 1.0, 0.275, 0.125]","[47.093, -42.515, 82.591, -9.818, 83.474, -21.969, -43.37, 12.489, -18.63, -1.897, -0.269, 12.74]"
0,247.11192,0.12794,0.237,-14.302,0.0083,-10.575,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.232, 0.054, 0.03, 0.033, 0.158, 0.569, 0.164, 0.057, 0.057, 1.0, 0.829, 0.101]","[47.483, -60.277, 67.565, 12.576, 72.002, -45.806, -26.729, -0.318, -30.729, -2.701, -11.159, 4.086]"
0,247.23985,0.09819,0.546,-15.915,0.01658,-7.462,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.915, 1.0, 0.19, 0.182, 0.335, 0.362, 0.502, 0.487, 0.639, 0.645, 0.747, 0.041]","[49.479, -49.166, -12.185, -7.129, 1.316, -58.018, 12.159, -0.58, -5.047, 19.788, -3.205, -40.17]"
0,247.33804,0.40753,0.442,-13.024,0.06002,-7.439,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.177, 0.096, 1.0, 0.134, 0.101, 0.305, 0.209, 0.388, 0.119, 0.341, 0.163, 0.056]","[49.37, 14.344, 64.31, 11.758, 33.95, -9.537, -14.086, -3.821, -37.756, -24.913, -11.785, -19.396]"
0,247.74557,0.39456,0.92,-18.093,0.05628,-4.666,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.597, 0.52, 0.526, 0.468, 0.865, 1.0, 0.58, 0.558, 0.497, 0.456, 0.49, 0.542]","[48.301, 17.693, 62.848, -9.889, 70.592, 3.336, 44.36, -23.841, -21.471, 3.506, -14.935, -15.645]"
0,248.14014,0.1858,0.478,-13.353,0.07683,-7.411,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.327, 0.362, 0.205, 0.318, 1.0, 0.546, 0.212, 0.197, 0.116, 0.146, 0.185, 0.222]","[48.069, -0.237, 88.134, 18.635, 61.457, -28.124, 0.665, 12.081, -14.806, 9.107, -29.271, 20.35]"
0,248.32594,0.27229,0.685,-15.862,0.02166,-7.507,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.783, 0.869, 1.0, 0.437, 0.35, 0.513, 0.181, 0.123, 0.072, 0.092, 0.166, 0.497]","[49.003, -13.822, 12.884, -4.414, 11.593, -39.251, -2.98, 9.569, -1.826, 19.956, 19.661, -28.268]"
0,248.59824,0.23819,0.519,-14.442,0.03875,-8.988,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.252, 0.737, 0.235, 0.119, 0.486, 0.18, 0.257, 0.102, 0.247, 0.135, 0.096]","[47.86, 2.764, 32.363, 23.959, 54.925, -24.66, -25.833, 70.199, -44.37, -6.453, -1.871, -18.441]"
0,248.83643,0.5922,0.814,-17.331,0.05635,-6.53,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.315, 0.302, 0.327, 0.259, 0.316, 0.602, 0.297, 0.475, 0.556, 1.0, 0.313, 0.264]","[47.632, 39.67, 40.313, -45.934, 84.261, 6.745, 7.486, -27.122, -50.374, 12.154, -16.748, -14.19]"
0,249.42862,0.13959,0.589,-13.176,0.0129,-6.225,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.958, 1.0, 0.352, 0.338, 0.544, 0.637, 0.731, 0.714, 0.808, 0.818, 0.818, 0.016]","[50.508, -7.45, 9.99, -6.462, 13.368, -71.118, 30.905, 25.803, -9.852, 15.229, -8.928, -13.536]"
0,249.5682,0.12204,0.11,-12.525,0.01329,-6.676,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.154, 0.102, 0.156, 0.079, 0.141, 0.656, 0.264, 1.0, 0.196, 0.109, 0.046, 0.089]","[46.465, -52.177, 34.521, 79.318, 57.479, -73.738, -41.681, -4.64, -28.361, 2.516, -6.129, -4.638]"
0,249.69025,0.26766,0.924,-20.573,0.05902,-9.3,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.234, 0.134, 0.234, 0.145, 0.709, 1.0, 0.35, 0.373, 0.243, 0.298, 0.142, 0.343]","[46.725, 45.611, 48.065, -12.379, 48.742, 29.388, -15.893, 28.532, -17.16, -34.5, -0.907, -28.986]"
0,249.95792,0.23256,0.987,-18.565,0.0254,-4.322,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.673, 0.742, 1.0, 0.383, 0.25, 0.391, 0.197, 0.118, 0.076, 0.082, 0.043, 0.438]","[50.17, 16.095, -33.199, 30.626, 24.343, -6.836, -0.271, -13.809, -36.98, 22.013, 18.427, 5.264]"
0,250.19048,0.18612,0.254,-15.271,0.0263,-11.286,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.494, 0.119, 0.035, 0.066, 0.277, 0.05, 0.069, 0.039, 0.076, 0.028, 0.023]","[46.615, -35.532, 3.055, 8.454, 32.282, -29.818, -16.218, -20.118, -33.39, -8.38, -8.207, 4.649]"
0,250.3766,0.09052,0.609,-16.798,0.01819,-8.149,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.513, 0.121, 0.069, 0.313, 0.193, 0.061, 0.063, 0.116, 0.108, 0.089, 0.298]","[46.731, -76.119, 28.712, 33.885, 36.081, -39.472, -26.624, -5.889, -13.946, 8.966, 22.646, -6.782]"
0,250.46712,0.29166,0.753,-15.99,0.06118,-6.208,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.94, 0.544, 0.436, 0.412, 0.381, 0.271, 0.213, 0.168, 0.157, 0.122, 0.582]","[45.978, -45.17, 11.848, 2.751, 65.745, -13.939, -7.299, 2.113, -7.841, -6.994, -21.359, -19.188]"
0,250.75877,0.28385,0.847,-18.779,0.05043,-8.059,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.194, 0.169, 0.165, 0.244, 0.555, 0.376, 0.474, 0.713, 0.546, 0.128, 0.183]","[47.485, -18.045, 50.644, -37.913, 74.896, 8.346, -3.894, 16.461, -16.357, -4.771, 10.968, -18.253]"
0,251.04263,0.29592,0.5,-13.29,0.03129,-5.183,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.947, 1.0, 0.79, 0.625, 0.418, 0.502, 0.315, 0.258, 0.231, 0.155, 0.105, 0.614]","[48.557, -12.331, 17.442, 46.889, 33.069, -35.152, 11.992, -5.904, -7.796, 22.505, 17.641, -1.905]"
0,251.33855,0.08626,0.71,-17.018,0.01272,-7.242,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.107, 0.285, 0.428, 0.158, 0.173, 0.203, 0.067, 0.108, 0.066, 1.0, 0.256, 0.059]","[46.427, -70.427, 67.84, 63.592, 43.796, -80.221, -49.918, 4.232, -31.191, 2.893, 3.945, 9.349]"
0,251.4248,0.18603,0.556,-17.499,0.08424,-11.737,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.209, 0.093, 1.0, 0.176, 0.203, 0.915, 0.335, 0.115, 0.123, 0.243, 0.063, 0.094]","[45.726, -27.235, 22.365, -13.206, 59.896, -8.679, -13.62, -12.355, -17.459, -11.946, -11.701, -7.251]"
0,251.61084,0.54712,0.725,-17.226,0.01213,-7.304,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.177, 0.256, 1.0, 0.144, 0.106, 0.339, 0.193, 0.353, 0.128, 0.177, 0.125, 0.114]","[48.801, -45.101, 2.76, 1.896, 11.68, -64.864, -11.848, 12.965, -16.269, 3.678, -20.026, -10.456]"
0,252.15796,0.34766,0.696,-15.639,0.00782,-5.925,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.893, 0.702, 0.857, 0.876, 1.0, 0.905, 0.291, 0.206, 0.182, 0.331, 0.527, 0.575]","[48.949, -46.178, 27.265, 14.514, 18.82, -81.051, 1.799, 2.861, -0.837, 12.852, -10.947, -12.478]"
0,252.50562,0.19088,0.556,-14.919,0.0724,-7.927,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.197, 0.17, 1.0, 0.418, 0.941, 0.582, 0.175, 0.17, 0.232, 0.321, 0.314, 0.506]","[48.296, 5.924, 88.308, -17.647, 66.816, -22.85, -17.39, 19.611, -24.542, -9.11, -4.127, -2.493]"
0,252.6965,0.2263,0.157,-13.296,0.01687,-6.616,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.863, 1.0, 0.886, 0.466, 0.331, 0.449, 0.199, 0.088, 0.064, 0.114, 0.187, 0.531]","[47.978, -20.965, -24.206, 34.971, 14.557, -66.231, 4.476, -2.614, -23.094, 16.277, -17.791, -11.618]"
0,252.9228,0.32059,0.874,-18.89,0.0637,-7.814,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.112, 0.176, 1.0, 0.253, 0.059, 0.249, 0.075, 0.027, 0.036, 0.182, 0.186, 0.041]","[45.449, -31.447, 41.898, -28.79, 58.948, -5.042, -18.105, 2.914, -32.133, 9.979, -26.613, -1.402]"
0,253.2434,0.27265,0.793,-15.558,0.01497,-6.114,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.993, 0.477, 0.339, 0.296, 0.518, 0.19, 0.118, 0.284, 0.887, 0.199, 0.558]","[50.667, 4.296, 26.251, -3.325, 18.279, -59.073, -8.561, 18.638, 2.214, -16.458, 5.442, -23.621]"
0,253.51605,0.25891,0.375,-14.219,0.01685,-8.267,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.397, 0.161, 0.133, 0.099, 0.22, 0.571, 0.666, 1.0, 0.195, 0.482, 0.201, 0.126]","[48.507, -2.599, 67.246, 33.644, 45.258, -42.15, -20.78, 19.048, -40.856, -25.37, -7.752, 3.832]"
0,253.77496,0.15279,0.785,-15.92,0.03887,-7.835,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.934, 1.0, 0.27, 0.26, 0.432, 0.511, 0.608, 0.596, 0.712, 0.732, 0.769, 0.039]","[49.735, -5.518, 2.679, -9.591, 12.073, -24.573, 11.325, 36.817, -5.527, 15.249, 17.367, -40.357]"
0,253.92776,0.12245,0.358,-12.859,0.02034,-8.329,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.28, 0.064, 0.113, 0.08, 0.464, 1.0, 0.199, 0.979, 0.157, 0.147, 0.055, 0.067]","[49.049, -14.613, 51.087, 27.261, 66.979, -34.205, -44.624, 0.086, -21.767, -8.923, -11.159, -10.145]"
0,254.0502,0.22544,0.421,-15.246,0.15712,-9.866,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.159, 0.065, 0.127, 0.15, 1.0, 0.49, 0.099, 0.233, 0.079, 0.135, 0.037, 0.074]","[48.489, 37.852, 42.984, -16.719, 54.959, -22.114, -45.2, 18.843, -13.037, -7.941, 2.573, -12.144]"
0,254.27565,0.47692,0.772,-16.21,0.0707,-5.057,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.57, 0.533, 0.778, 0.641, 0.72, 1.0, 0.623, 0.526, 0.502, 0.496, 0.469, 0.478]","[47.022, 88.826, 36.416, 12.186, 51.398, -12.693, -5.793, -52.237, -40.232, 14.435, -42.779, -0.34]"
0,254.75256,0.12748,0.667,-18.181,0.00701,-10.592,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.227, 0.113, 0.152, 0.206, 1.0, 0.483, 0.084, 0.085, 0.133, 0.166, 0.106, 0.431]","[47.904, 31.195, 31.334, -17.459, 54.338, -56.234, -24.452, 69.373, -17.153, -42.031, 6.515, 16.085]"
0,254.88005,0.26653,0.624,-13.994,0.01406,-6.053,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.474, 0.461, 1.0, 0.305, 0.231, 0.309, 0.087, 0.043, 0.031, 0.083, 0.034, 0.24]","[49.901, 10.414, -41.348, 9.483, 6.992, -56.278, -9.885, -24.548, -22.719, -1.403, -10.861, 0.667]"
0,255.14658,0.2776,0.721,-16.84,0.02333,-7.165,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.587, 0.111, 0.088, 0.098, 0.212, 0.237, 0.219, 0.479, 0.612, 1.0, 0.208, 0.072]","[49.522, 19.115, 33.444, 23.797, 73.066, -13.32, -19.831, -33.711, -33.206, 1.564, 5.532, 15.674]"
0,255.42416,0.27982,0.496,-14.937,0.01361,-6.751,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.992, 0.842, 0.37, 0.316, 0.59, 0.308, 0.433, 0.727, 0.529, 0.077, 0.521]","[47.63, -51.321, -19.358, 4.168, 7.96, -88.314, -37.967, 13.014, -20.958, -1.012, 1.368, -10.56]"
0,255.704,0.21469,0.657,-16.199,0.00556,-8.83,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.21, 0.183, 1.0, 0.735, 0.111, 0.314, 0.167, 0.127, 0.097, 0.469, 0.108, 0.055]","[48.381, -33.35, 30.958, -1.036, 27.257, -64.38, -24.617, 5.217, -32.051, -18.417, 6.999, 12.391]"
0,255.91869,0.34263,0.445,-12.891,0.06503,-7.399,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.89, 0.958, 1.0, 0.71, 0.454, 0.554, 0.432, 0.496, 0.219, 0.209, 0.163, 0.643]","[48.79, 4.575, 7.599, -33.193, 39.979, -21.099, -24.262, -18.748, -23.629, -5.612, -1.593, 3.597]"
0,256.26132,0.23188,0.291,-14.457,0.1295,-9.338,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.124, 0.096, 1.0, 0.256, 0.042, 0.148, 0.044, 0.099, 0.032, 0.106, 0.16, 0.029]","[48.187, 15.854, 14.791, -42.057, 60.84, -31.558, -22.803, 1.081, -3.506, -7.97, 1.372, 26.778]"
0,256.4932,0.42413,0.706,-14.42,0.03639,-4.815,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.524, 0.412, 0.469, 0.507, 1.0, 0.937, 0.523, 0.529, 0.409, 0.379, 0.402, 0.513]","[50.697, 0.997, 46.574, 13.196, 29.555, -17.212, 20.95, 2.107, -11.725, 28.067, 19.711, -5.334]"
0,256.91733,0.13896,0.562,-12.135,0.01873,-5.596,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.163, 0.084, 0.138, 0.168, 0.747, 1.0, 0.228, 0.092, 0.065, 0.137, 0.136, 0.24]","[48.927, -35.292, 56.806, 67.363, 43.236, -52.519, -27.066, 17.925, -20.796, 6.555, -2.098, -14.529]"
0,257.05627,0.27891,0.682,-16.789,0.01989,-7.199,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.924, 1.0, 0.557, 0.345, 0.434, 0.714, 0.228, 0.133, 0.089, 0.099, 0.214, 0.589]","[48.121, 3.267, -2.794, 6.582, 10.593, -70.252, 3.124, 44.788, -9.327, 3.39, 32.424, -19.216]"
0,257.3352,0.21492,0.707,-15.126,0.03367,-7.165,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.244, 0.404, 0.239, 0.174, 0.638, 0.191, 0.254, 0.126, 0.223, 0.204, 0.185]","[47.707, 1.645, 43.02, 76.243, 49.626, -44.696, -22.391, 2.72, -32.214, 0.049, 0.897, -7.716]"
0,257.5501,0.33637,0.997,-19.446,0.07014,-4.921,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.952, 1.0, 0.657, 0.551, 0.489, 0.624, 0.358, 0.277, 0.286, 0.434, 0.172, 0.689]","[46.811, 30.873, 114.279, -59.866, 33.498, -3.076, 26.761, 12.062, -30.393, 4.9, -15.576, -15.799]"
0,257.8865,0.26077,0.232,-14.963,0.02313,-10.305,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.224, 0.119, 0.101, 0.09, 0.115, 0.252, 0.176, 1.0, 0.213, 0.277, 0.074, 0.094]","[47.788, -3.535, 71.117, 1.335, 71.679, -39.022, -35.919, -10.449, -43.643, -30.138, -2.33, -6.067]"
0,258.14725,0.14594,0.673,-17.44,0.02039,-8.209,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.935, 1.0, 0.311, 0.296, 0.505, 0.616, 0.667, 0.658, 0.762, 0.776, 0.801, 0.025]","[49.404, 11.634, -26.943, -34.324, -21.208, -38.031, -26.649, 22.846, -34.945, 1.742, 7.793, -18.782]"
0,258.2932,0.09968,0.061,-13.25,0.0063,-7.461,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.079, 0.051, 0.154, 0.044, 0.102, 0.242, 0.337, 1.0, 0.236, 0.121, 0.23, 0.163]","[48.533, -6.939, 38.548, 12.548, 43.515, -71.753, -50.102, 15.891, -50.27, -10.943, 5.707, -6.752]"
0,258.39288,0.28916,0.642,-14.209,0.05374,-6.955,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.134, 0.117, 0.216, 0.27, 1.0, 0.841, 0.18, 0.195, 0.132, 0.241, 0.049, 0.086]","[47.624, 1.462, 42.145, 34.997, 78.32, -7.613, -7.912, -0.648, -19.312, -0.66, -31.967, -22.745]"
0,258.68204,0.40091,1.0,-20.498,0.0293,-4.503,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.893, 0.414, 0.261, 0.338, 0.559, 0.323, 0.298, 0.284, 0.285, 0.24, 0.278]","[50.652, 31.306, 6.105, -3.082, 24.734, -7.788, -16.693, 18.121, -27.153, 35.34, 35.782, -16.364]"
0,259.08295,0.15664,0.295,-11.478,0.04685,-7.847,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.453, 0.112, 0.116, 0.507, 0.373, 0.088, 0.079, 0.097, 0.139, 0.129, 0.518]","[49.697, 18.631, 26.488, 1.012, 54.665, -21.157, -21.714, 2.301, -27.955, 11.109, -9.274, 6.48]"
0,259.2396,0.27179,0.484,-12.956,0.01683,-6.482,0.0,0zZdUmJhefdt9zasfN4nfw,"[1.0, 0.522, 0.186, 0.131, 0.178, 0.198, 0.072, 0.088, 0.046, 0.07, 0.022, 0.247]","[49.315, -44.876, -4.395, 17.501, 24.33, -62.26, -6.599, 8.451, -14.291, 20.504, -13.751, -6.321]"
0,259.51138,0.27909,0.705,-16.185,0.01807,-7.744,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.441, 0.159, 0.179, 0.156, 0.207, 0.443, 0.397, 0.603, 0.84, 1.0, 0.126, 0.113]","[48.419, 1.693, 15.992, 33.583, 57.829, -23.214, -46.518, 8.943, -26.843, -10.262, -8.1, -15.175]"
0,259.79047,0.06127,0.729,-18.087,0.01111,-7.821,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.724, 1.0, 0.93, 0.929, 0.889, 0.903, 0.778, 0.773, 0.546, 0.554, 0.699, 0.562]","[46.787, -60.259, -45.282, -15.558, -35.837, -98.628, 2.778, 25.572, -1.485, 16.107, -5.322, 17.534]"
0,259.85175,0.18816,0.28,-17.013,0.04975,-10.382,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.828, 0.366, 0.521, 0.198, 0.313, 0.99, 0.328, 0.298, 0.444, 1.0, 0.306, 0.263]","[47.386, 102.203, -6.757, -12.653, 31.694, -16.668, -25.037, -21.798, 39.841, -33.344, -12.285, -1.941]"
0,260.03992,0.12844,0.84,-16.516,0.04084,-6.202,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.136, 0.171, 0.098, 0.097, 0.208, 0.698, 0.283, 0.192, 0.191, 1.0, 0.24, 0.076]","[48.783, 33.916, 67.202, 13.607, 80.793, 16.068, -31.355, 47.181, -31.614, 14.328, 6.591, 13.53]"
0,260.16833,0.13887,0.136,-14.669,0.04737,-10.538,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.294, 0.116, 0.156, 0.087, 0.257, 1.0, 0.474, 0.183, 0.169, 0.253, 0.086, 0.134]","[46.518, 51.741, 24.146, 11.239, 39.439, -20.057, -17.226, -23.413, -26.755, 17.268, -21.468, -4.023]"
0,260.30722,0.16762,0.85,-17.728,0.03943,-4.376,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.895, 1.0, 0.267, 0.207, 0.36, 0.371, 0.53, 0.524, 0.654, 0.667, 0.725, 0.062]","[50.189, 76.989, -41.216, 0.881, 16.407, -22.229, -6.357, -5.651, -22.578, 25.225, 12.279, -5.508]"
0,260.47482,0.1346,0.201,-12.72,0.00971,-8.074,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.197, 0.444, 1.0, 0.144, 0.092, 0.379, 0.204, 0.633, 0.135, 0.194, 0.065, 0.079]","[47.697, -20.617, -13.976, -5.743, 54.41, -78.806, -30.496, 19.023, -36.758, -15.219, -3.324, 18.633]"
0,260.60944,0.24916,0.34,-14.836,0.01612,-10.331,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.355, 0.584, 1.0, 0.317, 0.077, 0.457, 0.086, 0.133, 0.056, 0.135, 0.119, 0.1]","[45.943, -20.844, -23.379, 13.717, 53.952, -58.661, -25.297, -17.177, -24.573, -18.599, -2.319, 8.759]"
0,260.85858,0.43574,0.95,-19.401,0.03583,-6.402,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.544, 0.424, 0.622, 0.753, 0.723, 1.0, 0.453, 0.358, 0.365, 0.418, 0.539, 0.453]","[49.078, -15.007, 23.592, 17.883, 49.043, -17.221, 16.351, -1.778, -11.589, 25.449, 14.697, -20.622]"
0,261.29434,0.11542,0.533,-13.872,0.00834,-8.157,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.22, 0.147, 1.0, 0.253, 0.667, 0.535, 0.185, 0.044, 0.067, 0.227, 0.39, 0.507]","[48.763, -17.757, 56.005, 17.976, 47.681, -54.607, -24.45, 12.997, -27.677, -19.548, -1.197, 9.727]"
0,261.40976,0.16884,0.398,-13.778,0.02744,-7.01,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.929, 1.0, 0.401, 0.269, 0.457, 0.53, 0.621, 0.598, 0.713, 0.728, 0.797, 0.044]","[48.563, -44.148, -2.997, 11.506, 14.546, -46.803, 7.006, 1.008, -17.864, 34.139, 18.857, -24.404]"
0,261.57858,0.35995,0.692,-14.323,0.14234,-5.399,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.12, 0.214, 1.0, 0.123, 0.103, 0.244, 0.089, 0.03, 0.04, 0.149, 0.168, 0.068]","[48.517, 32.234, 37.219, -63.98, 68.128, -40.278, -38.288, 41.519, 2.997, -6.094, 2.687, -3.054]"
0,261.93854,0.30753,0.628,-12.458,0.06043,-5.955,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.128, 0.178, 1.0, 0.174, 0.122, 0.577, 0.191, 0.104, 0.739, 0.886, 0.14, 0.072]","[49.454, 48.921, 4.408, -4.923, 74.113, -3.811, -50.656, -3.343, -36.211, 34.258, -26.486, 2.815]"
0,262.2461,0.25542,0.813,-16.842,0.02676,-6.788,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.473, 0.205, 0.477, 0.262, 0.166, 0.486, 0.282, 1.0, 0.331, 0.547, 0.167, 0.198]","[51.142, 0.818, 71.777, 23.342, 62.916, -40.506, -14.958, 15.968, -48.924, -20.853, 2.768, 0.947]"
0,262.5015,0.14476,0.463,-13.107,0.01361,-7.19,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.249, 0.093, 0.477, 0.175, 0.538, 1.0, 0.164, 0.179, 0.088, 0.176, 0.066, 0.094]","[50.809, 69.556, 44.498, 0.114, 41.819, -38.629, -27.264, -2.62, -35.86, 3.586, 3.499, 0.147]"
0,262.64627,0.41841,0.329,-11.415,0.0224,-6.408,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.241, 0.145, 0.254, 0.216, 1.0, 0.561, 0.2, 0.359, 0.164, 0.24, 0.067, 0.158]","[50.02, 46.1, 31.008, 21.539, 57.79, -36.005, -59.25, 38.42, -24.329, -6.118, 10.11, 6.532]"
0,263.06467,0.37683,0.809,-15.396,0.01871,-6.24,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.42, 0.077, 0.184, 0.404, 0.66, 1.0, 0.284, 0.156, 0.119, 0.186, 0.137, 0.228]","[50.254, -13.915, 60.963, 51.275, 77.797, -45.44, -3.427, 0.469, -23.018, 10.953, -13.077, -12.089]"
0,263.4415,0.15705,0.558,-15.916,0.04315,-9.074,0.0,0zZdUmJhefdt9zasfN4nfw,"[0.286, 0.231, 0.774, 0.623, 1.0, 0.421, 0.125, 0.096, 0.105, 0.156, 0.104, 0.439]","[47.598, -29.2, 59.761, -17.797, 43.834, -13.574, -16.21, 48.556, -30.729, 3.636, 10.982, 1.111]"
